"date","driver_number","session_key","meeting_key","recording_url"
"2023-05-05T22:15:05.189000+00:00",16,9072,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-05_Practice_2/TeamRadio/CHALEC01_16_20230505_231437.mp3"
"2023-05-05T22:17:18.094000+00:00",23,9072,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-05_Practice_2/TeamRadio/ALEALB01_23_20230505_231650.mp3"
"2023-05-05T22:18:25.781000+00:00",11,9072,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-05_Practice_2/TeamRadio/SERPER01_11_20230505_231751.mp3"
"2023-05-05T22:18:25.781000+00:00",14,9072,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-05_Practice_2/TeamRadio/FERALO01_14_20230505_231835.mp3"
"2023-05-05T22:21:46.341000+00:00",16,9072,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-05_Practice_2/TeamRadio/CHALEC01_16_20230505_232213.mp3"
"2023-05-05T22:21:46.341000+00:00",20,9072,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-05_Practice_2/TeamRadio/KEVMAG01_20_20230505_232133.mp3"
"2023-05-05T22:28:22.477000+00:00",55,9072,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-05_Practice_2/TeamRadio/CARSAI01_55_20230505_232852.mp3"
"2023-05-05T22:29:28.992000+00:00",11,9072,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-05_Practice_2/TeamRadio/SERPER01_11_20230505_232901.mp3"
"2023-05-05T22:32:14.906000+00:00",22,9072,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-05_Practice_2/TeamRadio/YUKTSU01_22_20230505_233142.mp3"
"2023-05-05T22:32:48.585000+00:00",55,9072,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-05_Practice_2/TeamRadio/CARSAI01_55_20230505_233224.mp3"
"2023-05-06T16:31:01.364000+00:00",4,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/LANNOR01_4_20230506_173027.mp3"
"2023-05-06T16:32:41.204000+00:00",31,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/ESTOCO01_31_20230506_173212.mp3"
"2023-05-06T16:33:15.333000+00:00",14,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/FERALO01_14_20230506_173308.mp3"
"2023-05-06T16:33:15.333000+00:00",44,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/LEWHAM01_44_20230506_163324.mp3"
"2023-05-06T16:34:22.004000+00:00",55,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/CARSAI01_55_20230506_173402.mp3"
"2023-05-06T16:34:55.488000+00:00",31,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/ESTOCO01_31_20230506_173423.mp3"
"2023-05-06T16:37:10.690000+00:00",16,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/CHALEC01_16_20230506_173652.mp3"
"2023-05-06T16:38:16.205000+00:00",16,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/CHALEC01_16_20230506_173737.mp3"
"2023-05-06T16:39:23.017000+00:00",11,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/SERPER01_11_20230506_173918.mp3"
"2023-05-06T16:39:57.001000+00:00",11,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/SERPER01_11_20230506_173923.mp3"
"2023-05-06T16:41:36.812000+00:00",11,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/SERPER01_11_20230506_174113.mp3"
"2023-05-06T16:42:11.562000+00:00",1,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/MAXVER01_1_20230506_174140.mp3"
"2023-05-06T16:42:44.265000+00:00",11,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/SERPER01_11_20230506_174214.mp3"
"2023-05-06T16:47:09.996000+00:00",44,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/LEWHAM01_44_20230506_174703.mp3"
"2023-05-06T16:47:43.964000+00:00",44,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/LEWHAM01_44_20230506_174707.mp3"
"2023-05-06T16:48:17.995000+00:00",11,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/SERPER01_11_20230506_174754.mp3"
"2023-05-06T16:48:52.745000+00:00",63,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/GEORUS01_63_20230506_174827.mp3"
"2023-05-06T16:50:33.040000+00:00",14,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/FERALO01_14_20230506_175020.mp3"
"2023-05-06T16:51:05.274000+00:00",22,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/YUKTSU01_22_20230506_175055.mp3"
"2023-05-06T16:51:39.071000+00:00",63,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/GEORUS01_63_20230506_175128.mp3"
"2023-05-06T16:52:13.336000+00:00",63,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/GEORUS01_63_20230506_175240.mp3"
"2023-05-06T16:52:13.430000+00:00",11,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/SERPER01_11_20230506_175203.mp3"
"2023-05-06T16:53:20.048000+00:00",23,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/ALEALB01_23_20230506_175339.mp3"
"2023-05-06T16:55:00.088000+00:00",23,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/ALEALB01_23_20230506_175437.mp3"
"2023-05-06T16:56:06.648000+00:00",21,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/NYCDEV01_21_20230506_175600.mp3"
"2023-05-06T16:57:46.529000+00:00",31,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/ESTOCO01_31_20230506_175828.mp3"
"2023-05-06T16:58:20.289000+00:00",31,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/ESTOCO01_31_20230506_175805.mp3"
"2023-05-06T16:59:27.003000+00:00",21,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/NYCDEV01_21_20230506_175855.mp3"
"2023-05-06T17:00:34.765000+00:00",1,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/MAXVER01_1_20230506_180008.mp3"
"2023-05-06T17:00:35.002000+00:00",44,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/LEWHAM01_44_20230506_180011.mp3"
"2023-05-06T17:00:35.127000+00:00",44,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/LEWHAM01_44_20230506_180014.mp3"
"2023-05-06T17:01:09.846000+00:00",10,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/PIEGAS01_10_20230506_180041.mp3"
"2023-05-06T17:01:42.689000+00:00",11,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/SERPER01_11_20230506_180115.mp3"
"2023-05-06T17:02:16.209000+00:00",22,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/YUKTSU01_22_20230506_180150.mp3"
"2023-05-06T17:03:25.250000+00:00",81,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/OSCPIA01_81_20230506_170326.mp3"
"2023-05-06T17:06:10.737000+00:00",11,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/SERPER01_11_20230506_180551.mp3"
"2023-05-06T17:06:10.737000+00:00",11,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/SERPER01_11_20230506_180540.mp3"
"2023-05-06T17:06:10.737000+00:00",11,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/SERPER01_11_20230506_180547.mp3"
"2023-05-06T17:06:45.842000+00:00",63,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/GEORUS01_63_20230506_170658.mp3"
"2023-05-06T17:08:23.997000+00:00",16,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/CHALEC01_16_20230506_180809.mp3"
"2023-05-06T17:08:26.153000+00:00",16,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/CHALEC01_16_20230506_180813.mp3"
"2023-05-06T17:10:06.449000+00:00",14,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/FERALO01_14_20230506_180935.mp3"
"2023-05-06T17:11:11.651000+00:00",14,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/FERALO01_14_20230506_181108.mp3"
"2023-05-06T17:11:46.729000+00:00",2,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/LOGSAR01_2_20230506_181110.mp3"
"2023-05-06T17:11:46.729000+00:00",44,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/LEWHAM01_44_20230506_171145.mp3"
"2023-05-06T17:12:52.994000+00:00",31,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/ESTOCO01_31_20230506_181232.mp3"
"2023-05-06T17:17:18.764000+00:00",21,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/NYCDEV01_21_20230506_181656.mp3"
"2023-05-06T17:17:19.004000+00:00",63,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/GEORUS01_63_20230506_181657.mp3"
"2023-05-06T17:17:19.241000+00:00",63,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/GEORUS01_63_20230506_181701.mp3"
"2023-05-06T17:17:19.257000+00:00",63,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/GEORUS01_63_20230506_181707.mp3"
"2023-05-06T17:17:19.507000+00:00",1,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/MAXVER01_1_20230506_181708.mp3"
"2023-05-06T17:17:53.991000+00:00",1,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/MAXVER01_1_20230506_181713.mp3"
"2023-05-06T17:17:54.178000+00:00",11,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/SERPER01_11_20230506_181732.mp3"
"2023-05-06T17:17:54.366000+00:00",10,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/PIEGAS01_10_20230506_181740.mp3"
"2023-05-06T17:17:54.616000+00:00",11,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/SERPER01_11_20230506_181743.mp3"
"2023-05-06T17:17:54.733000+00:00",4,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/LANNOR01_4_20230506_181747.mp3"
"2023-05-06T17:18:29.053000+00:00",44,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/LEWHAM01_44_20230506_171820.mp3"
"2023-05-06T17:18:29.568000+00:00",10,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/PIEGAS01_10_20230506_181754.mp3"
"2023-05-06T17:18:29.709000+00:00",55,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/CARSAI01_55_20230506_181801.mp3"
"2023-05-06T17:18:29.771000+00:00",31,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/ESTOCO01_31_20230506_181804.mp3"
"2023-05-06T17:18:30.085000+00:00",77,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/VALBOT01_77_20230506_181806.mp3"
"2023-05-06T17:19:05.052000+00:00",10,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/PIEGAS01_10_20230506_181821.mp3"
"2023-05-06T17:19:05.412000+00:00",10,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/PIEGAS01_10_20230506_181847.mp3"
"2023-05-06T17:19:39.093000+00:00",63,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/GEORUS01_63_20230506_182015.mp3"
"2023-05-06T17:19:39.485000+00:00",11,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/SERPER01_11_20230506_181927.mp3"
"2023-05-06T17:20:48.317000+00:00",16,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/CHALEC01_16_20230506_182035.mp3"
"2023-05-06T17:22:28.659000+00:00",27,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/NICHUL01_27_20230506_172238.mp3"
"2023-05-06T17:24:08.939000+00:00",11,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/SERPER01_11_20230506_182434.mp3"
"2023-05-06T17:24:08.939000+00:00",22,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/YUKTSU01_22_20230506_182438.mp3"
"2023-05-06T17:25:14.142000+00:00",2,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/LOGSAR01_2_20230506_182540.mp3"
"2023-05-06T17:25:49.204000+00:00",2,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/LOGSAR01_2_20230506_182531.mp3"
"2023-05-06T17:25:49.204000+00:00",2,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/LOGSAR01_2_20230506_182534.mp3"
"2023-05-06T17:25:49.204000+00:00",22,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/YUKTSU01_22_20230506_182528.mp3"
"2023-05-06T17:26:24.297000+00:00",11,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/SERPER01_11_20230506_182605.mp3"
"2023-05-06T17:28:02.484000+00:00",16,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/CHALEC01_16_20230506_182751.mp3"
"2023-05-06T17:29:09.795000+00:00",11,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/SERPER01_11_20230506_182848.mp3"
"2023-05-06T17:30:16.232000+00:00",16,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/CHALEC01_16_20230506_182958.mp3"
"2023-05-06T17:31:25.185000+00:00",24,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/GUAZHO01_24_20230506_183116.mp3"
"2023-05-06T17:31:57.200000+00:00",31,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/ESTOCO01_31_20230506_183147.mp3"
"2023-05-06T17:34:10.667000+00:00",1,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/MAXVER01_1_20230506_183352.mp3"
"2023-05-06T17:34:45.776000+00:00",4,9073,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Practice_3/TeamRadio/LANNOR01_4_20230506_183429.mp3"
"2023-05-06T19:57:41.477000+00:00",2,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/LOGSAR01_2_20230506_205728.mp3"
"2023-05-06T19:57:41.797000+00:00",20,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/KEVMAG01_20_20230506_205729.mp3"
"2023-05-06T20:01:35.402000+00:00",24,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/GUAZHO01_24_20230506_210114.mp3"
"2023-05-06T20:02:10.511000+00:00",23,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/ALEALB01_23_20230506_210150.mp3"
"2023-05-06T20:02:10.511000+00:00",24,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/GUAZHO01_24_20230506_210130.mp3"
"2023-05-06T20:04:22.009000+00:00",77,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/VALBOT01_77_20230506_210354.mp3"
"2023-05-06T20:04:22.056000+00:00",10,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/PIEGAS01_10_20230506_210356.mp3"
"2023-05-06T20:04:22.071000+00:00",10,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/PIEGAS01_10_20230506_210402.mp3"
"2023-05-06T20:04:22.556000+00:00",2,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/LOGSAR01_2_20230506_210403.mp3"
"2023-05-06T20:05:31.101000+00:00",23,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/ALEALB01_23_20230506_210458.mp3"
"2023-05-06T20:06:03.398000+00:00",11,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/SERPER01_11_20230506_210624.mp3"
"2023-05-06T20:06:03.726000+00:00",11,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/SERPER01_11_20230506_210557.mp3"
"2023-05-06T20:08:16.798000+00:00",63,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/GEORUS01_63_20230506_210752.mp3"
"2023-05-06T20:08:51.676000+00:00",21,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/NYCDEV01_21_20230506_210825.mp3"
"2023-05-06T20:08:51.676000+00:00",44,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/LEWHAM01_44_20230506_210911.mp3"
"2023-05-06T20:13:17.390000+00:00",16,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/CHALEC01_16_20230506_211248.mp3"
"2023-05-06T20:13:17.390000+00:00",24,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/GUAZHO01_24_20230506_201154.mp3"
"2023-05-06T20:15:32.731000+00:00",16,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/CHALEC01_16_20230506_201345.mp3"
"2023-05-06T20:15:32.731000+00:00",27,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/NICHUL01_27_20230506_211557.mp3"
"2023-05-06T20:17:44.160000+00:00",11,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/SERPER01_11_20230506_211722.mp3"
"2023-05-06T20:18:50.993000+00:00",31,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/ESTOCO01_31_20230506_211842.mp3"
"2023-05-06T20:19:58.508000+00:00",10,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/PIEGAS01_10_20230506_211934.mp3"
"2023-05-06T20:21:04.991000+00:00",2,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/LOGSAR01_2_20230506_212121.mp3"
"2023-05-06T20:21:38.678000+00:00",4,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/LANNOR01_4_20230506_202159.mp3"
"2023-05-06T20:26:04.250000+00:00",63,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/GEORUS01_63_20230506_212551.mp3"
"2023-05-06T20:26:04.486000+00:00",63,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/GEORUS01_63_20230506_212556.mp3"
"2023-05-06T20:26:04.651000+00:00",63,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/GEORUS01_63_20230506_212600.mp3"
"2023-05-06T20:27:11.656000+00:00",24,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/GUAZHO01_24_20230506_212638.mp3"
"2023-05-06T20:27:11.938000+00:00",24,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/GUAZHO01_24_20230506_212703.mp3"
"2023-05-06T20:27:45.609000+00:00",20,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/KEVMAG01_20_20230506_212718.mp3"
"2023-05-06T20:29:25.685000+00:00",24,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/GUAZHO01_24_20230506_212908.mp3"
"2023-05-06T20:31:06.152000+00:00",11,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/SERPER01_11_20230506_213018.mp3"
"2023-05-06T20:31:39.901000+00:00",55,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/CARSAI01_55_20230506_213123.mp3"
"2023-05-06T20:32:46.250000+00:00",10,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/PIEGAS01_10_20230506_213241.mp3"
"2023-05-06T20:32:46.588000+00:00",24,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/GUAZHO01_24_20230506_213244.mp3"
"2023-05-06T20:33:20.370000+00:00",10,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/PIEGAS01_10_20230506_213248.mp3"
"2023-05-06T20:33:20.603000+00:00",10,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/PIEGAS01_10_20230506_213253.mp3"
"2023-05-06T20:35:01.320000+00:00",11,9074,1208,"https://livetiming.formula1.com/static/2023/2023-05-07_Miami_Grand_Prix/2023-05-06_Qualifying/TeamRadio/SERPER01_11_20230506_213526.mp3"
